date,revenue_ex_gst,cogs_dollars,cogs_pct,wages_dollars,wages_pct,delivery_dollars,delivery_pct,gp_dollars,gp_pct,cogs_alert,wages_alert,delivery_alert,gp_alert,food_ex_gst,bev_ex_gst,food_cogs,bev_cogs,food_cogs_pct,bev_cogs_pct,food_gp_pct,bev_gp_pct,wages_kitchen_dollars,wages_foh_dollars,wages_driver_dollars,wages_kitchen_pct,wages_foh_pct,cogs_food_alert,cogs_bev_alert,wages_kitchen_alert,wages_foh_alert,uber_eats_revenue,uber_direct_dollars,leave_dollars
2026-05-23,3080.59,570.35,18.5,1085.9,35.2,179.67,5.8,2510.24,81.5,yellow,red,green,unknown,3080.59,0.0,570.35,0.0,18.5,,81.5,,906.23,0.0,179.67,29.4,,unknown,unknown,unknown,unknown,0,,
2026-05-24,1260.99,239.24,19.0,648.65,51.4,78.08,6.2,1021.75,81.0,yellow,red,green,unknown,1260.99,0.0,239.24,0.0,19.0,,81.0,,570.57,0.0,78.08,45.2,,unknown,unknown,unknown,unknown,0,,
2026-05-25,18.3,5.04,27.5,7.84,42.8,1.14,6.3,13.26,72.5,red,red,yellow,unknown,18.3,0.0,5.04,0.0,27.5,,72.5,,,,,,,unknown,unknown,unknown,unknown,0,,
2026-05-26,1288.46,276.28,21.4,908.35,70.5,96.64,7.5,1012.18,78.6,amber,red,yellow,unknown,1288.46,0.0,276.28,0.0,21.4,,78.6,,811.71,0.0,96.64,63.0,,unknown,unknown,unknown,unknown,0,,
2026-05-27,1278.83,282.35,22.1,815.4,63.8,142.61,11.2,996.48,77.9,amber,red,yellow,unknown,1278.83,0.0,282.35,0.0,22.1,,77.9,,672.79,0.0,142.61,52.6,,unknown,unknown,unknown,unknown,0,,
2026-05-28,1142.0,259.66,22.7,660.32,57.8,71.58,6.3,882.34,77.3,red,red,yellow,unknown,1142.0,0.0,259.66,0.0,22.7,,77.3,,588.74,0.0,71.58,51.6,,unknown,unknown,unknown,unknown,0,,
2026-05-29,3865.79,749.68,19.4,1228.44,31.8,202.19,5.2,3116.11,80.6,yellow,red,yellow,unknown,3865.79,0.0,749.68,0.0,19.4,,80.6,,1026.25,0.0,202.19,26.5,,unknown,unknown,unknown,unknown,0,,
2026-05-30,3320.02,669.14,20.2,1185.86,35.7,226.99,6.8,2650.88,79.8,yellow,red,yellow,unknown,3320.02,0.0,669.14,0.0,20.2,,79.8,,958.87,0.0,226.99,28.9,,unknown,unknown,unknown,unknown,0,,
2026-05-31,1526.87,277.39,18.2,646.98,42.4,101.51,6.6,1249.48,81.8,yellow,red,yellow,unknown,1526.87,0.0,277.39,0.0,18.2,,81.8,,545.47,0.0,101.51,35.7,,unknown,unknown,unknown,unknown,0,,
2026-06-02,854.19,190.55,22.3,619.44,72.5,98.5,11.5,663.64,77.7,amber,red,green,unknown,854.19,0.0,190.55,0.0,22.3,,77.7,,520.93,0.0,98.5,61.0,,unknown,unknown,unknown,unknown,0,,
2026-06-03,570.14,109.53,19.2,666.25,116.9,78.09,13.7,460.61,80.8,yellow,red,green,unknown,570.14,0.0,109.53,0.0,19.2,,80.8,,588.16,0.0,78.09,103.2,,unknown,unknown,unknown,unknown,0,,
2026-06-04,1309.71,257.42,19.7,793.06,60.6,81.77,6.2,1052.29,80.3,yellow,red,green,unknown,1309.71,0.0,257.42,0.0,19.7,,80.3,,711.28,0.0,81.77,54.3,,unknown,unknown,unknown,unknown,0,,
2026-06-05,3688.92,746.68,20.2,1277.45,34.6,158.65,4.3,2942.24,79.8,yellow,red,green,unknown,3688.92,0.0,746.68,0.0,20.2,,79.8,,1118.8,0.0,158.65,30.3,,unknown,unknown,unknown,unknown,0,,
2026-06-06,1895.3,363.33,19.2,1030.76,54.4,75.23,4.0,1531.97,80.8,yellow,red,green,unknown,1895.3,0.0,363.33,0.0,19.2,,80.8,,955.53,0.0,75.23,50.4,,unknown,unknown,unknown,unknown,0,,
2026-06-07,2607.79,544.38,20.9,534.13,20.5,109.32,4.2,2063.41,79.1,amber,red,green,unknown,2607.79,0.0,544.38,0.0,20.9,,79.1,,424.81,0.0,109.32,16.3,,unknown,unknown,unknown,unknown,0,,
2026-06-08,12.82,0.0,0.0,5.37,41.9,0.52,4.1,12.82,100.0,green,red,green,unknown,12.82,0.0,,,,,,,,,,,,unknown,unknown,unknown,unknown,0,,
2026-06-09,42.25,3.27,7.7,17.72,41.9,1.72,4.1,38.98,92.3,green,red,green,unknown,42.25,0.0,3.27,0.0,7.7,,92.3,,,,,,,unknown,unknown,unknown,unknown,0,,
2026-06-10,588.7,117.69,20.0,512.83,87.1,57.38,9.7,471.01,80.0,yellow,red,green,unknown,588.7,0.0,117.69,0.0,20.0,,80.0,,455.45,0.0,57.38,77.4,,unknown,unknown,unknown,unknown,0,,
2026-06-11,1237.29,273.57,22.1,707.07,57.1,81.93,6.6,963.72,77.9,amber,red,green,unknown,1237.29,0.0,273.57,0.0,22.1,,77.9,,625.13,0.0,81.93,50.5,,unknown,unknown,unknown,unknown,0,,
2026-06-12,2762.54,565.68,20.5,1025.24,37.1,100.42,3.6,2196.86,79.5,yellow,red,green,unknown,2762.54,0.0,565.68,0.0,20.5,,79.5,,924.82,0.0,100.42,33.5,,unknown,unknown,unknown,unknown,0,,
2026-06-13,2861.56,528.79,18.5,1189.63,41.6,81.93,2.9,2332.77,81.5,yellow,red,green,unknown,2861.56,0.0,528.79,0.0,18.5,,81.5,,1107.7,0.0,81.93,38.7,,unknown,unknown,unknown,unknown,0,,
2026-06-14,1923.2,358.92,18.7,597.8,31.1,78.08,4.1,1564.28,81.3,yellow,red,green,unknown,1923.2,0.0,358.92,0.0,18.7,,81.3,,519.72,0.0,78.08,27.0,,unknown,unknown,unknown,unknown,0,,
2026-06-15,3.64,0.0,0.0,1.35,37.2,0.17,4.8,3.64,100.0,green,red,green,unknown,3.64,0.0,,,,,,,,,,,,unknown,unknown,unknown,unknown,0,,
2026-06-16,1095.85,235.29,21.5,748.13,68.3,67.3,6.1,860.56,78.5,amber,red,green,unknown,1095.85,0.0,235.29,0.0,21.5,,78.5,,680.83,0.0,67.3,62.1,,unknown,unknown,unknown,unknown,0,,
2026-06-17,1709.11,362.74,21.2,655.17,38.3,125.42,7.3,1346.37,78.8,amber,red,green,unknown,1709.11,0.0,362.74,0.0,21.2,,78.8,,529.75,0.0,125.42,31.0,,unknown,unknown,unknown,unknown,0,,
2026-06-18,948.74,148.23,15.6,621.6,65.5,74.03,7.8,800.51,84.4,green,red,green,unknown,948.74,0.0,148.23,0.0,15.6,,84.4,,547.57,0.0,74.03,57.7,,unknown,unknown,unknown,unknown,0,,
2026-06-19,3431.53,684.08,19.9,979.3,28.5,164.17,4.8,2747.45,80.1,yellow,red,green,unknown,3431.53,0.0,684.08,0.0,19.9,,80.1,,815.14,0.0,164.17,23.8,,unknown,unknown,unknown,unknown,0,,
2026-06-20,3122.61,700.86,22.4,886.64,28.4,93.7,3.0,2421.75,77.6,amber,red,green,unknown,3122.61,0.0,700.86,0.0,22.4,,77.6,,792.95,0.0,93.7,25.4,,unknown,unknown,unknown,unknown,0,,
2026-06-21,1611.35,285.88,17.7,611.61,38.0,116.18,7.2,1325.47,82.3,yellow,red,green,unknown,1611.35,0.0,285.88,0.0,17.7,,82.3,,495.43,0.0,116.18,30.7,,unknown,unknown,unknown,unknown,0,,
2026-06-23,1054.91,243.61,23.1,491.52,46.6,63.15,6.0,811.3,76.9,red,red,green,unknown,1054.91,0.0,243.61,0.0,23.1,,76.9,,428.38,0.0,63.15,40.6,,unknown,unknown,unknown,unknown,0,,
2026-06-24,627.95,127.2,20.3,579.85,92.3,63.15,10.1,500.75,79.7,yellow,red,green,unknown,627.95,0.0,127.2,0.0,20.3,,79.7,,516.7,0.0,63.15,82.3,,unknown,unknown,unknown,unknown,0,,
2026-06-25,518.42,650.03,125.4,610.69,117.8,69.46,13.4,-131.61,-25.4,red,red,green,unknown,518.42,0.0,650.03,0.0,125.4,,-25.4,,541.23,0.0,69.46,104.4,,unknown,unknown,unknown,unknown,0,,
2026-06-26,3390.15,671.91,19.8,1063.06,31.4,126.93,3.7,2718.24,80.2,yellow,red,green,unknown,3390.15,0.0,671.91,0.0,19.8,,80.2,,936.13,0.0,126.93,27.6,,unknown,unknown,unknown,unknown,0,,
2026-06-27,2515.0,467.54,18.6,1061.64,42.2,80.66,3.2,2047.46,81.4,yellow,red,green,unknown,2515.0,0.0,467.54,0.0,18.6,,81.4,,980.98,0.0,80.66,39.0,,unknown,unknown,unknown,unknown,0,,
2026-06-28,1109.64,208.71,18.8,480.81,43.3,84.56,7.6,900.93,81.2,yellow,red,green,unknown,1109.64,0.0,208.71,0.0,18.8,,81.2,,396.25,0.0,84.56,35.7,,unknown,unknown,unknown,unknown,0,,
2026-06-29,3.75,0.0,0.0,1.52,40.4,0.08,2.1,3.75,100.0,green,red,green,unknown,3.75,0.0,,,,,,,,,,,,unknown,unknown,unknown,unknown,0,,
2026-06-30,1210.61,280.58,23.2,588.94,48.6,0.0,0.0,930.03,76.8,red,red,green,unknown,1210.61,0.0,280.58,0.0,23.2,,76.8,,588.94,0.0,0.0,48.6,,unknown,unknown,unknown,unknown,0,,
2026-07-01,846.75,169.43,20.0,561.72,66.3,0.0,0.0,677.32,80.0,yellow,red,green,unknown,846.75,0.0,169.43,0.0,20.0,,80.0,,561.72,0.0,0.0,66.3,,unknown,unknown,unknown,unknown,0,,
2026-07-02,1371.12,257.59,18.8,597.42,43.6,91.56,6.7,1113.53,81.2,yellow,red,green,unknown,1371.12,0.0,257.59,0.0,18.8,,81.2,,505.87,0.0,91.56,36.9,,unknown,unknown,unknown,unknown,0,,
2026-07-03,3324.06,653.58,19.7,1081.99,32.6,146.86,4.4,2670.48,80.3,yellow,red,green,unknown,3324.06,0.0,653.58,0.0,19.7,,80.3,,935.13,0.0,146.86,28.1,,unknown,unknown,unknown,unknown,0,,
2026-07-04,2168.7,451.88,20.8,923.03,42.6,0.0,0.0,1716.82,79.2,amber,red,green,unknown,2168.7,0.0,451.88,0.0,20.8,,79.2,,923.03,0.0,0.0,42.6,,unknown,unknown,unknown,unknown,0,,
2026-07-05,1346.47,228.04,16.9,514.75,38.2,0.0,0.0,1118.43,83.1,green,red,green,unknown,1346.47,0.0,228.04,0.0,16.9,,83.1,,514.75,0.0,0.0,38.2,,unknown,unknown,unknown,unknown,0,,
2026-07-06,13.58,0.0,0.0,0.0,0.0,0.0,0.0,13.58,100.0,green,green,green,unknown,13.58,0.0,,,,,,,,,,,,unknown,unknown,unknown,unknown,0,0.0,
2026-07-07,1324.28,274.33,20.7,637.44,48.1,0.0,0.0,1049.95,79.3,amber,red,green,unknown,1324.28,0.0,274.33,0.0,20.7,,79.3,,637.44,0.0,0.0,48.1,,unknown,unknown,unknown,unknown,0,0.0,
2026-07-08,1443.49,331.75,23.0,648.41,44.9,89.94,6.2,1111.74,77.0,red,red,green,unknown,1443.49,0.0,331.75,0.0,23.0,,77.0,,558.46,0.0,89.94,38.7,,unknown,unknown,unknown,unknown,0,0.0,
2026-07-09,1582.15,298.12,18.8,574.48,36.3,90.88,5.7,1284.03,81.2,yellow,red,green,unknown,1582.15,0.0,298.12,0.0,18.8,,81.2,,483.6,0.0,90.88,30.6,,unknown,unknown,unknown,unknown,0,0.0,
2026-07-10,3210.66,741.33,23.1,937.04,29.2,0.0,0.0,2469.33,76.9,red,green,green,unknown,3210.66,0.0,741.33,0.0,23.1,,76.9,,937.04,0.0,0.0,29.2,,unknown,unknown,unknown,unknown,0,0.0,
2026-07-11,2357.22,499.76,21.2,1057.78,44.9,113.61,4.8,1857.46,78.8,amber,red,green,unknown,2357.22,0.0,499.76,0.0,21.2,,78.8,,944.18,0.0,113.61,40.1,,unknown,unknown,unknown,unknown,0,0.0,
2026-07-12,1559.85,275.99,17.7,547.13,35.1,0.0,0.0,1283.86,82.3,yellow,red,green,unknown,1559.85,0.0,275.99,0.0,17.7,,82.3,,547.13,0.0,0.0,35.1,,unknown,unknown,unknown,unknown,0,0.0,
2026-07-13,13.1,0.0,0.0,0.0,0.0,0.0,0.0,13.1,100.0,green,green,green,unknown,13.1,0.0,0.0,0.0,0.0,,100.0,,0.0,0.0,0.0,0.0,,unknown,unknown,unknown,unknown,0,0.0,
2026-07-14,1397.87,310.74,22.2,476.34,34.1,0.0,0.0,1087.13,77.8,amber,red,green,unknown,1397.87,0.0,310.74,0.0,22.2,,77.8,,476.34,0.0,0.0,34.1,,unknown,unknown,unknown,unknown,0,0.0,
2026-07-15,1024.08,231.28,22.6,1899.72,185.5,0.0,0.0,792.8,77.4,amber,red,green,unknown,1024.08,0.0,231.28,0.0,22.6,,77.4,,1899.72,0.0,0.0,185.5,,unknown,unknown,unknown,unknown,0,0.0,
2026-07-16,1405.6,281.07,20.0,468.12,33.3,81.78,5.8,1124.53,80.0,yellow,amber,green,unknown,1405.6,0.0,281.07,0.0,20.0,,80.0,,386.33,0.0,81.78,27.5,,unknown,unknown,unknown,unknown,0,0.0,
