date,revenue_ex_gst,cogs_dollars,cogs_pct,wages_dollars,wages_pct,delivery_dollars,delivery_pct,gp_dollars,gp_pct,eatclub_giveaway_ex_gst,eatclub_covers,cogs_alert,wages_alert,delivery_alert,gp_alert,food_ex_gst,bev_ex_gst,food_cogs,bev_cogs,food_cogs_pct,bev_cogs_pct,food_gp_pct,bev_gp_pct,wages_kitchen_dollars,wages_foh_dollars,wages_driver_dollars,wages_admin_dollars,wages_assumed_dollars,wages_assumed_shifts,wages_kitchen_pct,wages_foh_pct,cogs_food_alert,cogs_bev_alert,wages_kitchen_alert,wages_foh_alert,uber_eats_revenue,uber_direct_dollars,leave_dollars
2026-04-27,4343.44,217.0,5.0,1939.05,44.6,,,4126.44,95.0,,,green,red,n/a,unknown,3434.46,908.97,56.43,160.57,1.6,17.7,98.4,82.3,1018.9,876.07,0,44.08,1894.97,0,29.7,96.4,green,green,red,red,0,,
2026-04-29,1385.38,167.18,12.1,635.48,45.9,,,1218.2,87.9,,,green,red,n/a,unknown,886.29,499.09,39.77,127.41,4.5,25.5,95.5,74.5,347.98,211.84,0,75.67,559.81,0,39.3,42.4,green,amber,red,red,0,,
2026-04-30,795.55,138.53,17.4,1120.9,140.9,,,657.02,82.6,,,green,red,n/a,unknown,421.64,373.91,48.92,89.61,11.6,24.0,88.4,76.0,528.41,519.42,0,73.07,1047.82,0,125.3,138.9,green,yellow,red,red,0,,
2026-05-01,2719.58,433.95,16.0,1520.34,55.9,,,2285.63,84.0,,,green,red,n/a,unknown,1677.35,1042.23,187.33,246.62,11.2,23.7,88.8,76.3,781.92,713.66,0,24.76,1495.58,0,46.6,68.5,green,yellow,red,red,0,,
2026-05-02,3855.73,554.06,14.4,1267.55,32.9,,,3301.67,85.6,,,green,red,n/a,unknown,2628.45,1227.27,268.55,285.51,10.2,23.3,89.8,76.7,769.03,494.02,0,4.5,1263.05,0,29.3,40.3,green,yellow,red,red,0,,
2026-05-03,,,,22.51,,,,,,,,,,,,,,,,,,,,0,0,0,22.51,,0,,,,,,,,,
2026-05-04,2543.94,122.33,4.8,1737.06,68.3,,,2421.61,95.2,,,green,red,n/a,unknown,2061.21,482.73,20.63,101.7,1.0,21.1,99.0,78.9,783.69,942.19,0,11.17,1725.89,0,38.0,195.2,green,green,red,red,0,,
2026-05-05,,,,121.12,,,,,,,,,,,,,,,,,,,,0,0,0,121.12,,0,,,,,,,,,
2026-05-06,2410.45,360.66,15.0,1237.57,51.3,,,2049.79,85.0,,,green,red,n/a,unknown,1638.36,772.09,45.98,314.68,2.8,40.8,97.2,59.2,390.28,786.79,0,60.5,1177.07,0,23.8,101.9,green,red,red,red,0,,
2026-05-07,1573.64,222.04,14.1,1188.0,75.5,,,1351.6,85.9,,,green,red,n/a,unknown,1044.55,529.09,115.94,106.1,11.1,20.1,88.9,79.9,793.08,300.95,0,93.97,1094.03,0,75.9,56.9,green,green,red,red,0,,
2026-05-08,3653.82,621.46,17.0,996.97,27.3,,,3032.36,83.0,,,green,red,n/a,unknown,2284.73,1369.09,350.02,271.44,15.3,19.8,84.7,80.2,717.51,279.45,0,0,996.97,0,31.4,20.4,green,green,red,red,0,,
2026-05-09,3129.45,559.9,17.9,487.85,15.6,,,2569.55,82.1,,,green,red,n/a,unknown,2050.36,1079.09,286.09,273.81,14.0,25.4,86.0,74.6,487.85,0,0,0,487.85,0,23.8,0.0,green,amber,red,red,0,,
2026-05-11,3951.18,994.9,25.2,2543.55,64.4,,,2956.28,74.8,,,green,red,n/a,unknown,3123.91,827.27,549.13,445.77,17.6,53.9,82.4,46.1,1166.98,1376.56,0,0,2543.55,0,37.4,166.4,green,red,red,red,0,,
2026-05-13,783.0,345.5,44.1,1526.15,194.9,,,437.5,55.9,,,red,red,n/a,unknown,610.73,172.27,85.27,260.23,14.0,151.1,86.0,-51.1,598.1,870.58,0,57.47,1468.68,0,97.9,505.4,green,red,red,red,0,,
2026-05-14,733.18,261.91,35.7,1084.15,147.9,,,471.27,64.3,,,amber,red,n/a,unknown,496.82,236.36,72.34,189.57,14.6,80.2,85.4,19.8,601.87,482.28,0,0,1084.15,0,121.1,204.0,green,red,red,red,0,,
2026-05-15,1666.58,525.71,31.5,1712.22,102.7,,,1140.87,68.5,,,green,red,n/a,unknown,1338.4,328.18,178.71,347.0,13.4,105.7,86.6,-5.7,800.03,861.26,0,50.94,1661.29,0,59.8,262.4,green,red,red,red,0,,
2026-05-16,3198.3,533.27,16.7,954.14,29.8,,,2665.03,83.3,,,green,red,n/a,unknown,1948.3,1250.0,237.61,295.66,12.2,23.7,87.8,76.3,414.55,534.34,0,5.25,948.88,0,21.3,42.7,green,yellow,red,red,0,,
2026-05-18,2954.78,643.84,21.8,1651.24,55.9,,,2310.94,78.2,,,green,red,n/a,unknown,2515.6,439.18,248.71,395.13,9.9,90.0,90.1,10.0,1000.78,650.46,0,0,1651.24,0,39.8,148.1,green,red,red,red,0,,
2026-05-19,,,,169.31,,,,,,,,,,,,,,,,,,,,0,102.24,0,67.06,102.24,0,,,,,,,,,
2026-05-20,1946.59,368.66,18.9,817.15,42.0,,,1577.93,81.1,,,green,red,n/a,unknown,1394.09,552.5,227.93,140.73,16.3,25.5,83.7,74.5,466.6,350.55,0,0,817.15,0,33.5,63.4,green,amber,red,red,0,,
2026-05-21,1255.73,242.97,19.3,1051.58,83.7,,,1012.76,80.7,,,green,red,n/a,unknown,678.45,577.27,97.82,145.15,14.4,25.1,85.6,74.9,740.17,311.41,0,0,1051.58,0,109.1,53.9,green,amber,red,red,0,,
2026-05-22,2586.27,455.62,17.6,1065.7,41.2,,,2130.65,82.4,,,green,red,n/a,unknown,1615.95,970.32,219.56,236.06,13.6,24.3,86.4,75.7,739.33,268.46,0,57.92,1007.79,0,45.8,27.7,green,yellow,red,red,0,,
2026-05-23,2191.36,341.94,15.6,974.59,44.5,,,1849.42,84.4,,,green,red,n/a,unknown,1595.91,595.45,217.7,124.24,13.6,20.9,86.4,79.1,727.61,246.98,0,0,974.59,0,45.6,41.5,green,green,red,red,0,,
2026-05-24,,,,18.78,,,,,,,,,,,,,,,,,,,,0,0,0,18.78,,0,,,,,,,,,
2026-05-25,4159.96,821.32,19.7,1642.81,39.5,,,3338.64,80.3,,,green,red,n/a,unknown,3499.05,660.91,384.9,436.42,11.0,66.0,89.0,34.0,956.6,675.23,0,10.98,1631.83,0,27.3,102.2,green,red,red,red,0,,
2026-05-26,,,,6.86,,,,,,,,,,,,,,,,,,,,0,0,0,6.86,,0,,,,,,,,,
2026-05-27,566.36,117.66,20.8,554.54,97.9,,,448.7,79.2,,,green,red,n/a,unknown,389.82,176.55,72.98,44.68,18.7,25.3,81.3,74.7,219.46,315.7,0,19.38,535.15,0,56.3,178.8,green,amber,red,red,0,,
2026-05-28,1270.68,217.0,17.1,1129.04,88.9,,,1053.68,82.9,,,green,red,n/a,unknown,1069.5,201.18,175.1,41.9,16.4,20.8,83.6,79.2,845.31,256.94,0,26.79,1102.24,0,79.0,127.7,green,green,red,red,0,,
2026-05-29,3609.65,600.07,16.6,1293.7,35.8,,,3009.58,83.4,,,green,red,n/a,unknown,2217.11,1392.55,275.45,324.62,12.4,23.3,87.6,76.7,995.65,298.05,0,0,1293.7,0,44.9,21.4,green,yellow,red,red,0,,
2026-05-30,2818.36,489.29,17.4,1258.59,44.7,,,2329.07,82.6,,,green,red,n/a,unknown,1710.18,1108.18,199.45,289.84,11.7,26.2,88.3,73.8,652.13,606.47,0,0,1258.59,0,38.1,54.7,green,amber,red,red,0,,
2026-05-31,,,,15.88,,,,,,,,,,,,,,,,,,,,0,0,0,15.88,,0,,,,,,,,,
2026-06-01,4189.57,907.19,21.7,1197.88,28.6,,,3282.38,78.3,,,green,red,n/a,unknown,3440.48,749.09,589.89,317.3,17.1,42.4,82.9,57.6,905.25,292.63,0,0,1197.88,0,26.3,39.1,green,red,red,red,0,,
2026-06-02,800.09,102.92,12.9,1124.64,140.6,,,697.17,87.1,,,green,red,n/a,unknown,584.91,215.18,60.26,42.66,10.3,19.8,89.7,80.2,786.7,337.94,0,0,1124.64,0,134.5,157.1,green,green,red,red,0,,
2026-06-03,1221.36,183.2,15.0,1600.94,131.1,,,1038.16,85.0,,,green,red,n/a,unknown,987.36,234.0,125.28,57.92,12.7,24.8,87.3,75.2,751.83,802.02,0,47.09,1553.84,0,76.1,342.7,green,yellow,red,red,0,,
2026-06-04,1377.27,210.29,15.3,1199.01,87.1,,,1166.98,84.7,,,green,red,n/a,unknown,1050.99,326.28,136.8,73.49,13.0,22.5,87.0,77.5,735.14,219.38,0,244.49,954.52,0,69.9,67.2,green,yellow,red,red,0,,
2026-06-05,3173.17,441.58,13.9,553.74,17.5,,,2731.59,86.1,,,green,red,n/a,unknown,2181.35,991.82,219.28,222.3,10.1,22.4,89.9,77.6,250.27,303.46,0,0,553.74,0,11.5,30.6,green,yellow,red,red,0,,
2026-06-06,2676.34,355.63,13.3,1178.4,44.0,,,2320.71,86.7,,,green,red,n/a,unknown,2085.15,591.18,234.55,121.08,11.2,20.5,88.8,79.5,689.05,489.35,0,0,1178.4,0,33.0,82.8,green,green,red,red,0,,
2026-06-08,5268.35,817.86,15.5,1974.31,37.5,,,4450.49,84.5,,,green,red,n/a,unknown,4055.27,1213.08,599.49,218.37,14.8,18.0,85.2,82.0,1279.92,572.57,0,121.82,1852.49,0,31.6,47.2,green,green,red,red,0,,
2026-06-10,887.86,103.14,11.6,903.28,101.7,,,784.72,88.4,,,green,red,n/a,unknown,656.18,231.68,54.58,48.56,8.3,21.0,91.7,79.0,702.8,147.84,0,52.64,850.64,0,107.1,63.8,green,green,red,red,0,,
2026-06-11,798.91,92.63,11.6,1111.66,139.1,,,706.28,88.4,,,green,red,n/a,unknown,580.27,218.64,45.84,46.79,7.9,21.4,92.1,78.6,750.93,360.73,0,0,1111.66,0,129.4,165.0,green,green,red,red,0,,
2026-06-12,2900.27,399.02,13.8,1373.91,47.4,,,2501.25,86.2,,,green,red,n/a,unknown,2116.64,783.64,216.19,182.83,10.2,23.3,89.8,76.7,893.7,480.21,0,0,1373.91,0,42.2,61.3,green,yellow,red,red,0,,
2026-06-13,2562.47,356.42,13.9,1380.35,53.9,,,2206.05,86.1,,,green,red,n/a,unknown,1739.11,823.36,190.02,166.4,10.9,20.2,89.1,79.8,840.11,540.25,0,0,1380.35,0,48.3,65.6,green,green,red,red,0,,
2026-06-15,3707.38,647.41,17.5,2059.32,55.5,,,3059.97,82.5,,,green,red,n/a,unknown,2861.93,845.45,461.38,186.03,16.1,22.0,83.9,78.0,1373.3,619.87,0,66.15,1993.17,0,48.0,73.3,green,yellow,red,red,0,,
2026-06-16,,,,5.13,,,,,,,,,,,,,,,,,,,,0,0,0,5.13,,0,,,,,,,,,
2026-06-17,1546.09,237.09,15.3,955.7,61.8,,,1309.0,84.7,,,green,red,n/a,unknown,1119.73,426.36,150.16,86.93,13.4,20.4,86.6,79.6,671.2,256.32,0,28.17,927.52,0,59.9,60.1,green,green,red,red,0,,
2026-06-18,1769.53,299.52,16.9,1019.28,57.6,,,1470.01,83.1,,,green,red,n/a,unknown,1326.85,442.68,161.59,137.93,12.2,31.2,87.8,68.8,739.23,262.56,0,17.49,1001.79,0,55.7,59.3,green,red,red,red,0,,
2026-06-19,2941.04,449.78,15.3,1116.13,38.0,,,2491.26,84.7,,,green,red,n/a,unknown,2051.4,889.64,256.08,193.7,12.5,21.8,87.5,78.2,725.27,235.4,0,155.47,960.67,0,35.4,26.5,green,green,red,red,0,,
2026-06-20,1981.45,286.04,14.4,1168.02,58.9,,,1695.41,85.6,,,green,red,n/a,unknown,1470.55,510.91,176.14,109.9,12.0,21.5,88.0,78.5,791.09,362.36,0,14.57,1153.45,0,53.8,70.9,green,green,red,red,0,,
2026-06-21,13.43,0.0,0.0,16.52,123.0,,,13.43,100.0,,,green,red,n/a,unknown,13.43,0.0,0.0,0.0,0.0,,100.0,,0,0,0,16.52,,0,0.0,,green,unknown,red,unknown,0,,
2026-06-22,3799.98,628.91,16.6,1793.54,47.2,,,3171.07,83.4,,,green,red,n/a,unknown,2917.71,882.27,454.01,174.9,15.6,19.8,84.4,80.2,1015.37,732.94,0,45.23,1748.31,0,34.8,83.1,green,green,red,red,0,,
2026-06-23,,,,46.23,,,,,,,,,,,,,,,,,,,,0,0,0,46.23,,0,,,,,,,,,
2026-06-24,987.64,122.72,12.4,1497.63,151.6,,,864.92,87.6,,,green,red,n/a,unknown,799.45,188.18,79.96,42.76,10.0,22.7,90.0,77.3,1096.31,386.86,0,14.46,1483.17,0,137.1,205.6,green,yellow,red,red,0,,
2026-06-25,1133.18,181.03,16.0,1630.69,143.9,,,952.15,84.0,,,green,red,n/a,unknown,860.91,272.27,113.49,67.54,13.2,24.8,86.8,75.2,1259.4,275.22,0,96.08,1534.61,0,146.3,101.1,green,yellow,red,red,0,,
2026-06-26,1779.41,262.04,14.7,906.51,50.9,,,1517.37,85.3,,,green,red,n/a,unknown,1309.27,470.14,143.23,118.81,10.9,25.3,89.1,74.7,608.42,243.46,0,54.63,851.88,0,46.5,51.8,green,amber,red,red,0,,
2026-06-27,1838.0,239.88,13.1,790.99,43.0,,,1598.12,86.9,,,green,red,n/a,unknown,1491.64,346.36,157.81,82.07,10.6,23.7,89.4,76.3,568.7,222.29,0,0,790.99,0,38.1,64.2,green,yellow,red,red,0,,
2026-06-29,4123.75,537.68,13.0,2896.02,70.2,,,3586.07,87.0,,,green,red,n/a,unknown,3623.75,500.0,424.95,112.73,11.7,22.5,88.3,77.5,1253.96,1642.06,0,0,2896.02,0,34.6,328.4,green,yellow,red,red,0,,
2026-07-01,1262.45,200.99,15.9,1576.11,124.8,,,1061.46,84.1,,,green,red,n/a,unknown,959.27,303.18,134.46,66.53,14.0,21.9,86.0,78.1,678.86,784.33,0,112.92,1463.18,0,70.8,258.7,green,green,red,red,0,,
2026-07-02,1234.36,215.33,17.4,1082.16,87.7,,,1019.03,82.6,,,green,red,n/a,unknown,882.45,351.91,136.64,78.69,15.5,22.4,84.5,77.6,662.21,281.5,0,138.45,943.71,0,75.0,80.0,green,yellow,red,red,0,,
2026-07-03,4422.95,803.9,18.2,1190.94,26.9,,,3619.05,81.8,,,green,red,n/a,unknown,2891.72,1531.23,322.16,481.74,11.1,31.5,88.9,68.5,899.02,291.92,0,0,1190.94,0,31.1,19.1,green,red,red,red,0,,
2026-07-04,3068.59,470.85,15.3,973.54,31.7,,,2597.74,84.7,,,green,red,n/a,unknown,2277.45,791.14,285.58,185.27,12.5,23.4,87.5,76.6,888.94,84.61,0,0,973.54,0,39.0,10.7,green,yellow,red,red,0,,
2026-07-05,13.0,0.0,0.0,0,0.0,,,13.0,100.0,,,green,red,n/a,unknown,13.0,0.0,0.0,0.0,0.0,,100.0,,0,0,0,0,,0,0.0,,green,unknown,red,unknown,0,,
2026-07-06,4055.99,282.62,7.0,1557.86,38.4,,,3773.37,93.0,,,green,red,n/a,green,3744.17,311.82,236.04,46.58,6.3,14.9,93.7,85.1,1003.91,553.95,0,0,1557.86,0,26.8,177.7,green,green,red,red,0,,
2026-07-07,,,,13.65,,,,,,,,unknown,unknown,n/a,unknown,,,,,,,,,0,0,0,13.65,,0,,,unknown,unknown,unknown,unknown,0,,
2026-07-08,338.73,103.52,30.6,1324.19,390.9,,,235.21,69.4,24.15,2,green,red,n/a,green,288.33,74.55,72.09,31.43,25.0,42.2,75.0,57.8,732.33,507.81,0,84.06,1240.13,0,254.0,681.2,green,red,red,red,0,,
2026-07-09,1213.33,197.9,16.3,1694.24,139.6,,,1015.43,83.7,196.95,9,green,red,n/a,green,1072.55,337.73,129.88,68.02,12.1,20.1,87.9,79.9,961.03,674.59,0,58.62,1635.62,0,89.6,199.7,green,green,red,red,0,,
2026-07-10,3438.88,539.79,15.7,1353.37,39.4,,,2899.09,84.3,193.94,11,green,yellow,n/a,green,2423.45,1209.36,311.45,228.34,12.9,18.9,87.1,81.1,1019.95,274.79,0,58.62,1294.75,0,42.1,22.7,green,green,red,amber,0,,
2026-07-11,4257.44,680.57,16.0,941.92,22.1,,,3576.87,84.0,202.09,10,green,green,n/a,green,2616.36,1843.09,279.86,400.71,10.7,21.7,89.3,78.3,400.48,532.17,0,9.27,932.65,0,15.3,28.9,green,green,yellow,amber,0,,
2026-07-12,177.6,33.7,19.0,41.7,23.5,,,143.9,81.0,,,green,green,n/a,green,0.0,177.6,0.0,33.7,,19.0,,81.0,0,0,0,41.7,,0,,0.0,unknown,green,unknown,green,0,,
2026-07-13,5294.58,772.66,14.6,1171.75,22.1,,,4521.92,85.4,,,green,green,n/a,green,4296.55,726.73,597.64,175.02,13.9,24.1,86.1,75.9,522.45,512.52,0,0,1034.97,0,12.2,70.5,green,yellow,green,red,0,,
2026-07-14,,0,0,39.74,,,,0.0,0,,,green,green,n/a,green,0.0,0.0,0.0,0.0,,,,,0,0,0,35.1,,0,,,unknown,unknown,unknown,unknown,0,,
2026-07-15,2282.61,388.6,17.0,1313.59,57.5,,,1894.01,83.0,57.07,5,green,red,n/a,green,1747.73,591.82,250.74,137.86,14.3,23.3,85.7,76.7,666.04,484.93,0,9.29,1150.97,0,38.1,81.9,green,yellow,red,red,0,,
2026-07-16,814.88,151.89,18.6,986.12,121.0,,,662.99,81.4,,,green,red,n/a,green,601.48,213.36,81.91,69.98,13.6,32.8,86.4,67.2,666.0,205.01,0,0,871.01,0,110.7,96.1,green,red,red,red,0,,
2026-07-17,3399.56,544.02,16.0,1214.2,35.7,,,2855.54,84.0,211.61,12,green,yellow,n/a,green,2172.81,1438.25,227.66,316.36,10.5,22.0,89.5,78.0,836.71,235.76,0,0,1274.65,1,38.5,16.4,green,green,red,yellow,0,,
2026-07-18,2832.15,404.19,14.3,1296.23,45.8,,,2427.96,85.7,189.03,13,green,red,n/a,green,1953.64,1067.45,189.16,215.03,9.7,20.1,90.3,79.9,886.62,258.31,0,0,1324.18,2,45.4,24.2,green,green,red,red,0,,
2026-07-19,,0,0,0,0,,,0.0,0,0.0,0,green,green,n/a,green,0.0,0.0,0.0,0.0,,,,,0,0,0,0,,,,,unknown,unknown,unknown,unknown,0,,
